65
      0.00000      0.00000      0.00000      0.00000 -1.60900e-06
8     -6.25000      1.00000  2.87300e-06  1.12900e-12  5.54300e-20
      0.00000      0.00000      0.00000      0.00000 -2.87300e-06
8     -6.00000      1.00000  5.13900e-06  3.64700e-12  3.17100e-19
      0.00000      0.00000      0.00000      0.00000 -5.13900e-06
8     -5.75000      1.00000  9.20700e-06  1.15700e-11  1.82400e-18
      0.00000      0.00000      0.00000      0.00000 -9.20701e-06
8     -5.50000      1.00000  1.65400e-05  3.69000e-11  1.05700e-17
      0.00000      0.00000      0.00000      0.00000 -1.65400e-05
8     -5.25000      1.00000  2.78900e-05  1.11400e-10  2.09900e-14
      0.00000      0.00000      0.00000      0.00000 -2.78901e-05
8     -5.00000      1.00000  4.72400e-05  3.55600e-10  4.83200e-14
      0.00000      0.00000      0.00000      0.00000 -4.72404e-05
8     -4.75000     0.999900  8.18900e-05  1.21400e-09  1.44500e-12
  1.51300e-20      0.00000      0.00000      0.00000  1.81254e-05
8     -4.50000     0.999900  0.000147600  3.01700e-09  2.89200e-13
  1.74600e-19      0.00000      0.00000      0.00000 -4.75864e-05
8     -4.25000     0.999700  0.000276500  9.33300e-09  7.62900e-13
  2.23200e-18      0.00000      0.00000      0.00000  2.34808e-05
8     -4.00000     0.999500  0.000534300  5.42800e-08  2.11700e-12
  5.55600e-14      0.00000      0.00000      0.00000 -3.43309e-05
8     -3.75000     0.998900   0.00107600  2.40900e-07  6.24600e-12
  4.76000e-13      0.00000      0.00000      0.00000  2.37628e-05
8     -3.50000     0.997700   0.00229200  1.14400e-06  2.02800e-11
  4.51300e-12      0.00000      0.00000      0.00000  6.88002e-06
8     -3.25000     0.994800   0.00524000  6.02400e-06  7.60100e-11
  4.93500e-11      0.00000      0.00000      0.00000 -4.59956e-05
8     -3.00000     0.986700    0.0132700  3.98300e-05  6.15500e-09
  7.16700e-10      0.00000      0.00000      0.00000 -9.83525e-06
8     -2.75000     0.960800    0.0388400  0.000349100  5.92700e-07
  1.66400e-08  4.21000e-09      0.00000      0.00000  1.02948e-05
8     -2.50000     0.846100     0.148300   0.00560200  2.11700e-05
  6.45000e-07  4.76900e-09      0.00000      0.00000 -2.37993e-05
8     -2.25000   0.00702300     0.392000     0.540100    0.0601100
  0.000763100  2.25100e-05  1.55700e-07      0.00000 -1.86800e-05
8     -2.00000   0.00262000     0.257400     0.620700     0.116800
   0.00239600  8.21400e-05  8.40900e-07      0.00000  9.96920e-07
8     -1.75000  0.000836200     0.147600     0.636800     0.207200
   0.00716700  0.000302300  5.95400e-06      0.00000  8.85607e-05
8     -1.50000  0.000231500    0.0742800     0.577700     0.327100
    0.0195500   0.00105300  3.11000e-05      0.00000  5.43450e-05
8     -1.25000  5.52700e-05    0.0325800     0.459300     0.456300
    0.0480800   0.00356700  0.000158100  1.50100e-07 -4.04946e-05
8     -1.00000  1.12700e-05    0.0121900     0.315300     0.555500
     0.104700    0.0115400  0.000738500  1.20000e-06  1.90923e-05
8    -0.750000  1.78500e-06   0.00365300     0.180200     0.576300
     0.200800    0.0355700   0.00345900  1.18100e-05  4.40526e-06
8    -0.500000  2.33000e-07  0.000842300    0.0810600     0.485800
     0.320200    0.0965600    0.0154700  0.000107700 -4.01996e-05
8    -0.250000  2.39400e-08  0.000150100    0.0274800     0.315900
     0.394000     0.203500    0.0581000  0.000837600  3.23447e-05
8  5.17700e-08  2.04600e-09  2.22200e-05   0.00729100     0.157400
     0.361500     0.309900     0.159400   0.00449000 -3.24566e-06
8     0.250000  1.39800e-10  2.63600e-06   0.00149300    0.0591100
     0.248000     0.350400     0.323500    0.0172800  0.000214441
8     0.500000  9.23400e-12  2.55800e-07  0.000242800    0.0173700
     0.129500     0.296600     0.504100    0.0510600   0.00112691
8     0.750000  6.22400e-13  2.23900e-08  3.32100e-05   0.00420000
    0.0540400     0.193700     0.622400     0.120700   0.00492680
8      1.00000  5.44700e-14  2.12100e-09  4.40100e-06  0.000912800
    0.0185600    0.0986200     0.624600     0.238100    0.0192028
8      1.25000  1.00600e-14  3.53100e-10  7.54200e-07  0.000205800
   0.00508100    0.0356200     0.491800     0.398800    0.0684924
8      1.50000      0.00000  6.30500e-11  1.23600e-07  3.30500e-05
  0.000758700   0.00754400     0.260800     0.517800     0.213064
8      1.75000      0.00000  1.93000e-12  5.10000e-09  1.80800e-06
  5.60900e-05   0.00108600    0.0934900     0.452800     0.452566
8      2.00000      0.00000      0.00000  5.72600e-11  3.63000e-08
  2.15900e-06  0.000102700    0.0230100     0.280000     0.696885
8      2.25000      0.00000      0.00000      0.00000  2.21000e-10
  3.77300e-08  5.78800e-06   0.00383700     0.128300     0.867857
8      2.50000      0.00000      0.00000      0.00000  1.21800e-12
  6.86900e-10  3.39900e-07  0.000625300    0.0544200     0.944954
8      2.75000      0.00000      0.00000      0.00000  8.74700e-15
  1.79700e-11  2.96500e-08  0.000108400    0.0212800     0.978612
8      3.00000      0.00000      0.00000      0.00000  7.47400e-17
  8.66800e-13  7.08500e-09  1.97000e-05   0.00647100     0.993509
8      3.25000      0.00000      0.00000      0.00000      0.00000
  4.39500e-15  2.71300e-10  1.47600e-06   0.00135600     0.998643
8      3.50000      0.00000      0.00000      0.00000      0.00000
  3.69800e-18  1.82200e-12  5.12600e-08  0.000260800     0.999739
8      3.75000      0.00000      0.00000      0.00000      0.00000
  2.78200e-20  4.83800e-14  4.74800e-09  8.43900e-05     0.999916
